image_path,crop_type,N,P,K,temperature,humidity,ph,rainfall,before_temp,after_temp,thermal_delta,health_status,green_ratio,efficiency_score,deficiency
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_1cfc6e73-1d86-4fb9-bffb-010163531711___FREC_C.Rust 3944.JPG,apple,22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,21.46,23.36,1.9,stressed,0.4141422193877551,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_1cfc6e73-1d86-4fb9-bffb-010163531711___FREC_C.Rust 3944.JPG,apple,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,20.65,22.19,1.54,stressed,0.4141422193877551,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_1cfc6e73-1d86-4fb9-bffb-010163531711___FREC_C.Rust 3944.JPG,apple,29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,23.7,25.24,1.54,stressed,0.4141422193877551,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_1cfc6e73-1d86-4fb9-bffb-010163531711___FREC_C.Rust 3944.JPG,apple,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,21.62,22.97,1.35,stressed,0.4141422193877551,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG,apple,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,21.61,23.05,1.44,stressed,0.3101084183673469,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG,apple,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,23.0,25.17,2.17,stressed,0.3101084183673469,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG,apple,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,22.18,24.06,1.88,stressed,0.3101084183673469,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG,apple,36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,23.84,25.71,1.87,stressed,0.3101084183673469,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e123b1b-a57d-4689-8211-e270c19fd4a9___FREC_C.Rust 9962.JPG,apple,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,22.07,23.76,1.69,stressed,0.3101084183673469,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG,apple,30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,23.48,24.79,1.31,stressed,0.43997130102040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG,apple,27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,21.49,23.39,1.9,stressed,0.43997130102040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG,apple,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,23.15,25.15,2.01,stressed,0.43997130102040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG,apple,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,22.96,25.0,2.04,stressed,0.43997130102040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_3e4303ad-6293-4522-821b-ef5dd3b658ce___FREC_C.Rust 3686.JPG,apple,11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,23.03,24.43,1.4,stressed,0.43997130102040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG,apple,7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,24.79,27.08,2.29,stressed,0.25344786352040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG,apple,32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,24.36,26.31,1.95,stressed,0.25344786352040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG,apple,29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,22.99,24.54,1.55,stressed,0.25344786352040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG,apple,38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,23.31,24.95,1.63,stressed,0.25344786352040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_5d85daec-3dd3-4c35-aceb-2a9cf0eb87ad___FREC_C.Rust 3710.JPG,apple,29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,22.66,24.29,1.63,stressed,0.25344786352040816,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG,apple,35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,20.74,22.86,2.12,stressed,0.3172632334183674,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG,apple,22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,22.07,24.33,2.26,stressed,0.3172632334183674,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG,apple,2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,22.15,24.47,2.32,stressed,0.3172632334183674,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG,apple,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,23.4,25.16,1.76,stressed,0.3172632334183674,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128.JPG,apple,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,21.59,23.13,1.54,stressed,0.3172632334183674,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG,apple,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,21.32,23.01,1.69,stressed,0.27303890306122447,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG,apple,38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,23.57,25.79,2.22,stressed,0.27303890306122447,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG,apple,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,22.63,24.85,2.22,stressed,0.27303890306122447,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG,apple,29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,22.78,24.31,1.53,stressed,0.27303890306122447,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_8c16e58c-0272-4c95-a53c-1984bd6bb83e___FREC_C.Rust 0059.JPG,apple,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,23.02,24.65,1.63,stressed,0.27303890306122447,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_91c6f875-414d-4449-937c-488718a84921___FREC_C.Rust 3756.JPG,apple,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,24.36,25.71,1.35,stressed,0.45242745535714285,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_91c6f875-414d-4449-937c-488718a84921___FREC_C.Rust 3756.JPG,apple,31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,21.95,23.55,1.6,stressed,0.45242745535714285,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_91c6f875-414d-4449-937c-488718a84921___FREC_C.Rust 3756.JPG,apple,15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,24.22,25.94,1.72,stressed,0.45242745535714285,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_91c6f875-414d-4449-937c-488718a84921___FREC_C.Rust 3756.JPG,apple,2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,22.09,23.77,1.69,stressed,0.45242745535714285,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_91c6f875-414d-4449-937c-488718a84921___FREC_C.Rust 3756.JPG,apple,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,23.3,24.98,1.68,stressed,0.45242745535714285,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_99efb674-1e97-4f94-978a-a87c24dde48a___FREC_C.Rust 9995.JPG,apple,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,21.78,23.45,1.67,stressed,0.36007254464285715,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_99efb674-1e97-4f94-978a-a87c24dde48a___FREC_C.Rust 9995.JPG,apple,13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,23.13,24.86,1.73,stressed,0.36007254464285715,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_99efb674-1e97-4f94-978a-a87c24dde48a___FREC_C.Rust 9995.JPG,apple,37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,22.17,23.76,1.59,stressed,0.36007254464285715,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_99efb674-1e97-4f94-978a-a87c24dde48a___FREC_C.Rust 9995.JPG,apple,17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,23.64,25.88,2.24,stressed,0.36007254464285715,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_99efb674-1e97-4f94-978a-a87c24dde48a___FREC_C.Rust 9995.JPG,apple,15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,23.41,25.59,2.18,stressed,0.36007254464285715,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_c16bbb5c-bd59-4568-80a4-ac10eb488a4e___FREC_C.Rust 4274.JPG,apple,9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,23.74,26.25,2.51,stressed,0.2320830676020408,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_c16bbb5c-bd59-4568-80a4-ac10eb488a4e___FREC_C.Rust 4274.JPG,apple,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,22.35,24.16,1.81,stressed,0.2320830676020408,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_c16bbb5c-bd59-4568-80a4-ac10eb488a4e___FREC_C.Rust 4274.JPG,apple,1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,22.82,24.71,1.89,stressed,0.2320830676020408,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_c16bbb5c-bd59-4568-80a4-ac10eb488a4e___FREC_C.Rust 4274.JPG,apple,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,21.54,23.26,1.72,stressed,0.2320830676020408,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_c16bbb5c-bd59-4568-80a4-ac10eb488a4e___FREC_C.Rust 4274.JPG,apple,16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,23.48,25.03,1.55,stressed,0.2320830676020408,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_ea119d19-1b3a-4767-af1d-e8b148a3bb8d___FREC_C.Rust 3579.JPG,apple,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,22.3,23.71,1.41,stressed,0.3151307397959184,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_ea119d19-1b3a-4767-af1d-e8b148a3bb8d___FREC_C.Rust 3579.JPG,apple,33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,20.7,22.58,1.87,stressed,0.3151307397959184,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_ea119d19-1b3a-4767-af1d-e8b148a3bb8d___FREC_C.Rust 3579.JPG,apple,17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,24.37,26.61,2.23,stressed,0.3151307397959184,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_ea119d19-1b3a-4767-af1d-e8b148a3bb8d___FREC_C.Rust 3579.JPG,apple,7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,22.92,24.93,2.01,stressed,0.3151307397959184,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_Cedar_apple_rust_ea119d19-1b3a-4767-af1d-e8b148a3bb8d___FREC_C.Rust 3579.JPG,apple,31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,23.62,25.06,1.44,stressed,0.3151307397959184,22.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.JPG,apple,29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,22.7,20.31,-2.38,healthy,0.29422433035714285,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.JPG,apple,15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,23.08,21.4,-1.68,healthy,0.29422433035714285,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.JPG,apple,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,20.51,18.2,-2.31,healthy,0.29422433035714285,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.JPG,apple,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,21.63,19.77,-1.86,healthy,0.29422433035714285,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_12f455c2-a44e-4069-a8fb-b7bec17d23c1___RS_HL 5895.JPG,apple,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,21.94,19.64,-2.31,healthy,0.29422433035714285,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.JPG,apple,0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,23.31,21.61,-1.71,healthy,0.281070631377551,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.JPG,apple,35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,21.3,19.53,-1.77,healthy,0.281070631377551,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.JPG,apple,29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,22.71,20.86,-1.85,healthy,0.281070631377551,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.JPG,apple,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,22.12,19.73,-2.38,healthy,0.281070631377551,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_13298d36-4425-437d-ae8e-c7d70e200084___RS_HL 6271.JPG,apple,25,143,198,22.81212536,91.51861705,6.027314401,107.855225,23.36,21.48,-1.88,healthy,0.281070631377551,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,apple,40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,21.89,20.22,-1.67,healthy,0.26450892857142855,48.0,Balanced
../datasets/selected_plant_images\apple\apple_healthy_211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,apple,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,21.86,19.97,-1.89,healthy,0.26450892857142855,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,apple,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,21.93,20.33,-1.59,healthy,0.26450892857142855,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,apple,7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,22.56,20.85,-1.71,healthy,0.26450892857142855,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_211f5e77-fdc9-4d96-9395-bb3647678c43___RS_HL 7364.JPG,apple,32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,21.74,19.56,-2.19,healthy,0.26450892857142855,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296.JPG,apple,9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,23.39,21.16,-2.23,healthy,0.482242506377551,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296.JPG,apple,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,21.46,19.22,-2.24,healthy,0.482242506377551,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296.JPG,apple,28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,22.6,20.66,-1.93,healthy,0.482242506377551,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296.JPG,apple,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,22.42,19.8,-2.63,healthy,0.482242506377551,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_25aa6094-5f2e-4551-9349-a3fe0edd3b92___RS_HL 7296.JPG,apple,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,23.77,21.51,-2.26,healthy,0.482242506377551,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620.JPG,apple,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,21.79,19.61,-2.18,healthy,0.2744738520408163,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620.JPG,apple,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,23.33,21.06,-2.26,healthy,0.2744738520408163,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620.JPG,apple,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,21.89,19.67,-2.22,healthy,0.2744738520408163,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620.JPG,apple,3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,22.81,21.31,-1.5,healthy,0.2744738520408163,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620.JPG,apple,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,21.07,18.72,-2.35,healthy,0.2744738520408163,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG,apple,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,22.83,20.42,-2.41,healthy,0.328304368622449,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG,apple,5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,22.22,20.36,-1.86,healthy,0.328304368622449,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG,apple,28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,21.26,18.97,-2.29,healthy,0.328304368622449,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG,apple,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,22.83,20.79,-2.04,healthy,0.328304368622449,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG,apple,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,23.99,21.63,-2.36,healthy,0.328304368622449,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG,apple,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,22.15,20.41,-1.73,healthy,0.32651068239795916,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG,apple,13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,22.65,20.5,-2.16,healthy,0.32651068239795916,60.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG,apple,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,21.36,19.61,-1.75,healthy,0.32651068239795916,48.0,N_deficient
../datasets/selected_plant_images\apple\apple_healthy_8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG,apple,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,23.55,21.14,-2.41,healthy,0.32651068239795916,60.0,N_deficient
